Date,ES=F,NQ=F,Spread,Spread_Mean,Spread_Std,Z_Score,Signal
2023-06-15,4426.5,15188.0,-86.30797969501418,18.403945007218166,75.26381630399642,-1.391265150298687,0
2023-06-16,4453.35009765625,15316.6103515625,-88.2798030386075,16.704436579601747,76.5129642657759,-1.372110473377235,0
2023-06-20,4434.75,15256.5,-93.40901143159864,15.343492845503114,77.74402139260106,-1.3988536009465007,0
2023-06-21,4409.25,15044.0,-71.28719765022197,14.099141360668597,78.53235751297383,-1.0872758913010403,0
2023-06-22,4423.75,15214.75,-95.05272566514031,11.978656993055626,79.744305069924,-1.342182147858022,0
2023-06-23,4389.0,15058.25,-94.7306604567384,9.750211236033115,80.83779074695109,-1.2924755949829339,0
2023-06-26,4370.25,14856.5,-68.26795019606652,7.897875097407691,81.33776132047038,-0.9364140843928718,0
2023-06-27,4418.75,15111.5,-76.91412673371815,5.963436190011292,81.95966067454178,-1.0111994393538624,0
2023-06-28,4417.5,15130.0,-82.31002581586199,3.7973415981836736,82.55437018645864,-1.0430382694406386,0
2023-06-29,4435.75,15100.25,-57.39297188646924,1.6612769179197642,82.450113071047,-0.7162421809355451,0
2023-06-30,4488.25,15337.0,-57.94927500524955,-0.2620467361159948,82.47262692589746,-0.6994712114719729,0
2023-07-03,4492.25,15364.75,-60.168123628464855,-2.5466227745823384,82.19684135320519,-0.7010184321594448,0
2023-07-05,4483.75,15360.75,-67.77171301610997,-4.8638696123247,82.04041817350318,-0.7667908672862274,0
2023-07-06,4447.0,15238.0,-77.0131123494557,-7.4535949194042,81.82063377603815,-0.850146402195464,0
2023-07-07,4434.0,15181.75,-77.40733811320843,-10.364999753707004,81.13587814643591,-0.8262970696946407,0
2023-07-10,4444.25,15187.0,-68.333877041925,-13.291056486878114,79.98061440722104,-0.6882020219899356,0
2023-07-11,4473.5,15260.0,-55.44337071741029,-15.93633089513441,78.67405297106724,-0.5021609835812677,0
2023-07-12,4507.5,15444.75,-62.84633587557164,-18.661436816243917,77.38819793227628,-0.5709513884532454,0
2023-07-13,4543.5,15711.5,-86.62571858701722,-21.979923467065586,75.92441274867399,-0.8514493926208295,0
2023-07-14,4536.75,15694.25,-89.50994782123507,-25.376369484372926,74.26575342636447,-0.8635686757079961,0
2023-07-17,4553.75,15840.75,-105.34098649874886,-29.049016588486968,72.63598953527114,-1.050332905194545,0
2023-07-18,4587.75,15974.75,-101.37074201265204,-32.628345676556236,70.7653532761696,-0.9714131725990404,0
2023-07-19,4597.0,15959.25,-88.64715088977573,-36.005753777366,68.44656227666147,-0.7690875240692563,0
2023-07-20,4565.5,15592.25,-37.90147720617461,-38.7102254868661,65.1278222922536,0.01241786155634568,0
2023-07-21,4564.75,15540.0,-26.942113582283127,-41.050430391183696,62.015222277476965,0.2274976415592806,0
2023-07-24,4583.5,15561.25,-12.954294960420157,-42.577737775066886,60.1157701367482,0.4927732398214458,0
2023-07-25,4596.0,15673.0,-25.497766443097134,-44.32694866139446,57.994246205096175,0.3246732814098157,0
2023-07-26,4595.25,15610.75,-12.297376288317537,-46.10290077639395,55.24475631486796,0.6119227731841469,0
2023-07-27,4564.25,15571.0,-34.389295828036666,-48.2516413140004,52.09966472374395,0.266073602574377,0
2023-07-28,4606.5,15847.5,-54.10367940709875,-50.36889740025972,49.613422524699196,-0.0752776530379402,0
